,FSA,bedrooms,post_published_date,average_price
3581,Overall,2.0,2020-11-02,2331.277777777778
3582,Overall,1.0,2020-11-03,1656.5229357798164
3583,Overall,2.0,2020-11-03,2335.371794871795
3584,Overall,3 or More,2020-09-19,3241.0588235294117
3585,Overall,3 or More,2020-09-20,3401.470588235294
3586,Overall,3 or More,2020-09-21,3427.2125
3587,Overall,3 or More,2020-09-22,2953.76
3588,Overall,3 or More,2020-09-23,2715.3333333333335
3589,Overall,3 or More,2020-09-24,2936.590909090909
3590,Overall,3 or More,2020-09-25,2725.0
3591,Overall,3 or More,2020-09-26,2671.3636363636365
3592,Overall,3 or More,2020-09-27,2642.1111111111113
3593,Overall,3 or More,2020-09-28,3331.304347826087
3594,Overall,3 or More,2020-09-29,2661.6666666666665
3595,Overall,3 or More,2020-09-30,3655.0689655172414
3596,Overall,3 or More,2020-10-01,3205.5625
3597,Overall,3 or More,2020-10-02,2818.375
3598,Overall,3 or More,2020-10-03,2727.3125
3599,Overall,3 or More,2020-10-04,2649.7
3600,Overall,3 or More,2020-10-05,3260.6
3601,Overall,3 or More,2020-10-06,3442.793103448276
3602,Overall,3 or More,2020-10-07,3319.9473684210525
3603,Overall,3 or More,2020-10-08,3804.1
3604,Overall,3 or More,2020-10-09,3236.0
3605,Overall,3 or More,2020-10-10,2792.9285714285716
3606,Overall,3 or More,2020-10-11,3262.6363636363635
3607,Overall,3 or More,2020-10-12,3169.4
3608,Overall,3 or More,2020-10-13,3529.68
3609,Overall,3 or More,2020-10-14,3224.923076923077
3610,Overall,3 or More,2020-10-15,3158.4347826086955
3611,Overall,3 or More,2020-10-16,3237.653846153846
3612,Overall,3 or More,2020-10-17,2971.3333333333335
3613,Overall,3 or More,2020-10-18,2457.8571428571427
3614,Overall,3 or More,2020-10-19,3129.12
3615,Overall,3 or More,2020-10-20,3362.962962962963
3616,Overall,3 or More,2020-10-21,3209.56
3617,Overall,3 or More,2020-10-22,3087.3333333333335
3618,Overall,3 or More,2020-10-23,2889.75
3619,Overall,3 or More,2020-10-24,2839.722222222222
3620,Overall,3 or More,2020-10-25,2334.285714285714
3621,Overall,3 or More,2020-10-26,3010.3478260869565
3622,Overall,3 or More,2020-10-27,2998.125
3623,Overall,3 or More,2020-10-28,3202.222222222222
3624,Overall,3 or More,2020-10-29,3191.6666666666665
3625,Overall,3 or More,2020-10-30,3165.153846153846
3626,Overall,3 or More,2020-10-31,3177.2727272727275
3627,Overall,3 or More,2020-11-01,3505.75
3628,Overall,3 or More,2020-11-02,3162.5833333333335
3629,Overall,3 or More,2020-11-03,3166.764705882353
